148.282 506.218
169.963 639.382
340.369 508.766
164.129 420.142
390.141 390.716
-9.88689 486.207
-111.749 509.393
263.253 491.217
179.292 461.05
311.881 473.832
38.4343 499.23
236.341 533.069
168.493 595.013
169.368 417.983
73.8873 579.55
-326.586 493.608
-240.998 535.551
275.401 495.517
86.8437 518.841
213.46 431.373
99.1031 479.898
361.355 443.357
13.2943 480.282
87.5943 485.032
376.565 389.449
281.271 421.137
80.9279 545.996
-36.6488 479.862
230.306 577.211
18.6724 515.437
187.792 418.847
130.73 514.741
244.529 419.231
470.388 523.119
249.29 429.206
446.464 568.068
152.75 471.405
140.522 975.207
125.504 521.074
438.015 571.972
263.108 559.219
100.441 822.238
126.932 756.701
-36.4096 652.511
-34.4146 850.472
260.592 656.682
308.235 953.465
212.024 703.708
-87.9112 824.524
114.662 642.046
-12.6722 662.359
121.509 894.199
266.755 615.105
149.131 890.232
137.993 604.69
188.91 922.343
254.842 430.34
-45.9473 804.462
77.0979 650.116
325.815 726.301
98.3078 531.009
271.656 714.965
127.374 771.398
145.245 710.185
81.8013 684.152
266.766 783.367
276.535 679.926
222.841 636.536
159.509 526.8
320.716 681.875
177.869 546.79
-11.1082 601.33
207.085 495.24
296.915 734.288
144.347 879.277
100.932 842.705
116.201 438.414
249.996 706.303
178.536 677.074
300.571 553.332
272.054 766.266
145.781 986.907
272.712 671.141
384.155 743.331
123.975 1174.52
451.198 842.624
214.924 972.971
131.32 702.74
194.135 494.754
168.008 958.816
442.886 776.174
318.123 449.558
387.007 584.995
209.169 592.046
45.6717 957.342
303.605 481.657
35.6711 784.482
268.471 779.783
65.4174 729.213
364.841 495.217
138.529 641.036
234.657 683.283
10.6672 588.191
403.51 715.957
97.6173 826.575
196.715 894.115
238.826 819.522
120.1 823.525
112.538 635.988
142.458 798.185
223.186 769.704
420.992 755.102
95.1795 772.817
277.732 680.598
415.842 828.316
412.68 722.724
203.405 735.743
300.07 888.564
139.044 503.014
8.87133 448.837
102.844 528.348
-18.264 854.657
-124.122 792.756
-230.82 545.213
120.848 868.289
481.75 615.04
185.347 577.036
295.508 754.983
180.886 759.752
193.818 848.657
130.238 712.61
352.587 761.636
406.515 436.622
296.133 862.94
-303.853 881.98
213.346 481.777
278.91 421.309
441.183 766.533
144.61 732.166
-172.975 634.144
267.087 678.788
191.694 621.855
-18.0919 917.579
111.49 899.506
420.962 674.334
212.265 963.68
256.601 909.551
259.538 496.803
-21.7059 584.435
335.259 604.812
17.1797 619.467
339.45 593.029
87.3158 544.104
275.132 572.795
75.9609 709.811
18.6062 737.368
284.027 656.064
276.704 477.099
257.171 937.165
36.7494 566.853
394.603 556.634
248.084 625.842
287.758 927.558
354.048 497.326
5.95182 656.473
199.345 734.607
214.222 629.636
296.154 778.264
214.51 877.57
405.731 745.146
324.827 839.842
-218.46 557.157
218.588 805.816
-146.13 697.475
319.053 746.093
77.3163 968.083
174.179 780.422
261.442 844.164
309.232 1099.55
353.447 539.043
318.233 463.866
348.878 963.743
451.331 532.753
284.691 508.62
287.103 914.967
261.428 897.614
197.631 611.084
251.271 576.562
207.015 906.274
267.643 902.432
297.185 679.288
8.49635 1049.69
76.9221 873.749
261.881 430.43
-88.8449 973.615
93.9076 590.599
145.69 752.917
155.278 749.282
35.3326 744.921
82.1703 705.897
292.833 646.512
221.498 546.116
252.751 410.587
117.646 512.438
260.071 668.076
26.1943 782.967
127.479 620.873
360.746 757.708
10.0403 675.304
255.371 435.542
353.839 945.202
385.133 945.766
292.402 785.008
286.376 607.77
125.341 590.743
376.461 764.404
18.6396 983.057
295.436 454.437
340.116 831.089
421.947 824.52
80.2994 803.611
80.3344 645.017
-133.848 661.521
379.296 577.832
55.0164 688.723
370.288 644.023
234.764 647.299
-205.064 930.154
154.987 466.04
284.218 819.639
8.46595 455.955
232.678 719.944
-80.6978 601.749
148.36 953.13
-34.8084 812.511
248.874 663.294
83.841 919.355
212.161 521.891
179.626 513.557
266.157 974.089
162.751 812.764
167.262 764.043
-32.413 735.615
-34.0074 974.767
-5.46683 536.006
67.6907 688.734
-11.1705 871.715
-289.92 788.275
357.702 426.034
326.696 952.502
230.992 786.378
386.714 868.996
236.199 545.447
97.1223 630.39
-43.4206 536.135
70.1951 469.572
89.2762 743.957
364.723 978.291
215.073 637.68
271.103 812.476
218.568 724.208
408.827 702.973
321.489 411.496
316.121 655.6
182.296 818.823
108.293 638.276
73.2458 619.898
448.362 696.116
172.517 552.264
219.524 529.924
335.653 728.82
343.343 523.954
333.983 855.84
-73.2323 517.781
220.433 770.464
426.197 741.04
50.3505 894.435
344.537 698.654
101.183 437.326
266.936 751.885
103.603 739.764
-87.8435 715.356
387.462 707.505
419.877 615.228
85.7243 819.376
281.538 823.865
96.7692 817.5
-16.9092 576.64
137.803 587.072
-144.676 1108.88
96.111 741.774
268.407 581.418
43.9944 513.204
122.432 664.501
-275.998 726.108
416.405 622.196
382.664 952.814
-41.2252 508.374
363.643 720.846
70.6906 604.556
281.207 612.199
240.52 1055.23
154.258 654.589
-193.9 719.998
379.332 753.281
-61.8095 748.022
350.958 503.228
384.451 563.868
147.702 841.652
78.2984 830.955
