511.13 397.155
503.643 394.261
483.608 421.127
514.058 364.88
473.104 379.679
473.462 410.34
508.59 406.464
475.284 394.629
490.752 376.208
478.977 398.863
501.552 410.091
517.758 429.831
473.735 407.289
476.914 406.206
527.734 410.335
483.031 415.257
503.362 379.217
468.27 364.3
509.026 402.37
495.217 404.837
507.61 402.832
483.687 394.95
493.841 391.13
482.767 395.422
504.828 440.622
497.7 413.036
524.539 389.836
496.187 379.862
504.585 393.365
490.856 375.962
531.019 420.629
524.155 421.867
467.245 403.823
503.34 403.587
528.612 403.763
502.198 410.397
550.963 390.931
511.724 380.021
507.718 376.845
506.028 410.008
475.316 424.317
508.278 380.748
515.036 377.116
536.066 365.835
516.813 364.652
506.987 405.613
525.627 421.111
508.943 385.359
500.975 391.894
499.889 402.017
506.996 453.938
524.037 440.877
496.633 400.129
497.103 396.926
488.959 397.38
499.029 396.832
504.766 412.987
493.836 383.835
486.906 387.624
492.707 395.696
526.89 394.712
499.455 391.031
468.053 406.554
495.132 378.832
489.727 400.318
506.288 378.209
486.339 422.377
481.404 380.888
506.413 432.014
475.485 414.348
537.249 379.546
514.07 397.291
486.317 378.891
494.536 383.51
527.435 413.636
496.03 396.347
543.631 381.456
516.101 402.099
478.936 419.22
513.303 381.628
512.588 394.988
479.334 386.984
492.223 397.116
475.697 427.391
460.685 403.921
529.014 429.072
484.905 398.472
483.349 410.92
536.708 367.085
502.449 402.303
472.53 404.43
518.728 425.859
484.853 388.428
482.447 385.697
505.691 419.55
513.16 389.273
482.973 398.08
475.098 372.076
501.015 407.125
517.313 419.634
463.337 387.711
487.72 408.786
511.551 426.431
473.106 379.285
496.867 372.826
481.098 427.552
478.146 395.616
537.964 380.232
481.221 385.466
502.945 415.015
548.518 402.496
465.089 422.922
497.203 415.881
529.062 400.145
513.894 420.032
540.562 397.817
475.48 408.64
486.073 396.259
488.167 362.021
488.314 394.989
451.025 399.282
479.735 386.684
514.742 410.313
486.597 389.941
492.52 414.727
492.315 420.099
540.876 390.876
528.555 424.644
489.011 438.621
501.075 421.38
520.121 406.816
512.873 416.932
512.58 380.829
500.628 387.917
509.902 414.701
493.034 376.777
505.007 396.402
505.453 425.362
527.8 403.025
484.632 398.497
532.693 410.101
476.141 427.396
529.203 341.57
505.343 392.586
469.171 392.657
488.207 398.508
478.825 440.939
491.219 414.224
497.055 398.062
491.795 431.499
519.594 391.041
518.431 383.907
489.926 407.713
505.079 386.965
516.325 439.122
489.662 408.337
507.929 436.105
503.809 375.96
483.165 428.219
524.411 399.69
522.222 406.935
516.604 413.413
503.779 392.812
471.533 400.471
473.951 394.572
519.209 407.673
484.576 424.735
512.54 398.181
523.963 407.675
518.878 392.565
512.63 384.589
521.188 437.383
493.399 400.841
509.59 390.143
508.179 418.557
512.306 378.608
530.368 409.394
493.723 401.436
485.81 370.71
493.843 439.923
495.842 424.212
499.159 423.831
521.263 421.197
492.798 420.986
477.296 377.08
495.973 391.251
483.113 378.571
493.232 383.942
482.622 387.645
486.973 402.609
491.148 418.205
494.475 407.371
497.333 383.455
513.266 398.985
510.993 393.439
475.53 387.684
510.189 428.642
517.611 397.778
478.018 369.414
532.102 363.636
496.786 373.663
486.498 410.99
502.701 402.793
492.525 414.826
492.298 370.832
513.397 387.523
449.352 380.989
464.321 398.432
498.581 391.987
479.693 379.722
490.38 395.648
522.816 391.183
493.974 404.931
510.494 413.43
493.359 398.566
513.634 443.307
481.641 401.541
491.663 408.203
506.861 375.507
476.445 434.006
532.004 397.724
525.536 362.378
508.715 396.959
506.895 398.324
503.994 392.912
498.931 386.251
496.517 416.468
498.463 432.506
484.888 384.114
502.615 369.403
489.199 399.194
486.281 415.285
504.79 417.383
462.777 420.686
525.291 399.965
458.233 403.872
506.035 409.152
512.943 400.667
513.571 419.059
495.277 392.3
523.742 405.81
495.418 395.377
493.58 389.198
504.123 394.006
515.753 419.497
506.849 449.501
496.653 386.842
494.465 391.644
486.493 422.127
514.945 405.631
475.676 393.487
521.767 391.07
509.969 397.328
515.012 403.709
470.944 386.69
506.937 431.798
501.803 376.066
512.078 381.065
515.408 390.483
467.452 389.304
495.181 423.929
489.501 382.64
465.053 376.728
487.453 375.219
490.859 428.233
498.866 383.605
512.306 409.782
504.835 405.256
476.786 405.409
514.029 413.548
525.244 399.36
536.657 376.518
516.587 419.586
488.585 410.842
497.015 389.08
492.041 376.086
501.758 388.096
487.835 386.342
495.488 379.959
475.9 400.991
495.728 410.572
505.32 426.186
504.891 376.406
481.113 391.341
477.716 384.726
475.143 351.478
475.294 394.491
491.218 423.21
502.859 428.221
498.316 404.967
483.062 421.062
476.682 406.102
512.889 413.87
510.865 393.63
525.89 418.26
501.501 415.751
502.96 405.064
525.982 386.453
518.121 404.652
512.342 389.391
501.1 399.902
529.603 415.659
517.982 385.43
501.176 416.692
514.578 425.482
542.149 431.705
510.122 388.643
503.363 399.815
481.343 379.398
492.298 396.437
469.996 416.223
501.013 425.261
499.088 390.15
479.542 401.742
469.031 430.688
483.464 404.651
491.42 399.748
501.922 396.7
525.033 405.018
480.423 389.408
519.042 418.326
469.909 382.286
490.867 390.335
514.451 404.268
461.088 398.418
516.325 409.375
493.041 375.548
478.552 420.9
511.105 413.778
490.335 382.167
514.79 423.566
483.524 409.456
502.422 401.153
528.973 405.786
532.414 393.792
533.999 401
513.584 391.898
522.299 398.763
477.279 387.854
464.036 394.925
470.037 401.436
514.895 417.33
512.431 368.483
493.74 378.031
482.087 369.872
517.57 409.401
514.373 392.456
510.36 387.337
488.509 404.923
485.65 402.628
510.623 412.383
517.618 404.19
484.042 413.012
507.505 406.34
483.938 379.025
512.425 384.755
498.16 411.382
511.483 411.764
499.841 424.419
521.376 405.245
440.996 415.005
497.389 447.955
508.983 396.991
475.468 427.665
484.863 356.093
494.943 399.335
473.881 394.375
500.693 391.102
538.282 394.868
491.588 412.32
479.628 412.421
490.376 374.946
508.732 410.341
509.937 377.866
518.393 416.562
481.684 389.521
491.728 389.558
491.494 393.685
496.752 411.171
516.068 370.951
524.986 403.025
494.451 385.628
497.289 418.255
517.541 421.737
458.918 377.773
470.752 369.659
497.66 410.929
457.019 410.876
476.683 406.45
457.341 439.361
516.318 409.144
536.377 412.231
489.899 413.088
511.768 406.97
519.087 397.107
502.771 410.909
